OrderUuid,Exchange,Type,Quantity,Limit,CommissionPaid,Price,Opened,Closed
c4705c84-ab01-4f52-8c59-f9081204b53d,BTC-NBT,LIMIT_BUY,2.78430841,0.00041983,0.00000291,0.00116732,6/16/2017 12:32:40 PM,6/16/2017 12:37:44 PM
994b83d5-7994-41e2-96f9-858be83e2ebc,BTC-NBT,LIMIT_BUY,47799.39210236,0.00042232,0.05046658,20.18663926,6/16/2017 12:52:07 PM,6/16/2017 12:59:05 PM
b02e9395-3ead-4a06-ae1b-437ae3051e3f,BTC-NBT,LIMIT_BUY,823.96447811,0.00042349,0.00087199,0.34880367,6/16/2017 12:59:06 PM,6/16/2017 1:00:07 PM
42752a15-037a-48c0-a1fb-c74084981958,BTC-NBT,LIMIT_BUY,609.91813386,0.00042534,0.00064803,0.2592152,6/16/2017 1:00:08 PM,6/16/2017 1:01:08 PM
d0960978-468c-4884-adf1-38ed771da3f9,BTC-NBT,LIMIT_BUY,735.29411765,0.00042618,0.00078341,0.31336764,6/16/2017 1:10:17 PM,6/16/2017 1:16:21 PM
c90c3774-484f-4144-b507-cf55d5642e8f,BTC-NBT,LIMIT_BUY,72.17884658,0.00042805,0.00007724,0.03089615,6/16/2017 1:17:25 PM,6/16/2017 1:19:25 PM
4cd2663c-2747-4529-bbf3-c352ac76fa8c,BTC-NBT,LIMIT_SELL,166.46587902,0.00042485,0.00017748,0.0709927,6/16/2017 1:23:29 PM,6/16/2017 1:24:30 PM
bda5acc6-bbf2-48db-abc4-577d1efa430c,BTC-NBT,LIMIT_SELL,33.11517393,0.00042164,0.00003491,0.01396499,6/16/2017 1:30:37 PM,6/16/2017 1:31:37 PM
c8cccda9-4d92-40d5-a94c-54ed666e1c1b,BTC-NBT,LIMIT_BUY,290.04816584,0.00041801,0.0003031,0.12124303,6/16/2017 1:31:38 PM,6/16/2017 1:33:38 PM
9481381d-bb55-465d-943f-c0dd1b41cf12,BTC-NBT,LIMIT_BUY,1.68159815,0.00041875,0.00000176,0.00070416,6/16/2017 1:33:40 PM,6/16/2017 1:38:44 PM
3bc76f52-ac2f-4e3b-91f1-d28413262656,BTC-NBT,LIMIT_BUY,43028.67112827,0.0004223,0.04542751,18.1710078,6/16/2017 1:41:48 PM,6/16/2017 1:44:04 PM
6ad2ec59-8b37-4e95-8c37-911875d96b20,BTC-NBT,LIMIT_BUY,43.36158658,0.00042218,0.00004576,0.01830639,6/16/2017 1:46:53 PM,6/16/2017 1:47:38 PM
1b9bc9d9-3025-42c9-a609-814f60cbd376,BTC-NBT,LIMIT_SELL,381.65201692,0.00040503,0.00039311,0.1572485,6/16/2017 2:17:22 PM,6/16/2017 2:19:24 PM
8a83757b-be61-44bd-9b34-e3351d820b9e,BTC-NBT,LIMIT_BUY,376.38702042,0.00041533,0.00038215,0.15287005,6/16/2017 2:19:25 PM,6/16/2017 2:19:26 PM
25218ac3-1158-4e68-b30d-0652c8acc8da,BTC-NBT,LIMIT_BUY,8.70241644,0.00041469,0.00000896,0.00358556,6/16/2017 2:21:28 PM,6/16/2017 2:21:28 PM
3b5a9b65-c566-4666-8964-f0b417dde9eb,BTC-NBT,LIMIT_SELL,630.19223759,0.00041142,0.00064818,0.25927369,6/16/2017 4:33:36 PM,6/16/2017 4:34:36 PM
bdd4d38e-0f7a-45c4-ab03-58d582253c7f,BTC-NBT,LIMIT_BUY,631.44827501,0.00040819,0.00064437,0.25775087,6/16/2017 4:40:44 PM,6/16/2017 4:46:33 PM
40182a5c-1159-4709-8f14-560fabb0aa0e,BTC-NBT,LIMIT_BUY,3536.45425447,0.00040841,0.0036108,1.44432328,6/16/2017 5:33:43 PM,6/16/2017 5:39:48 PM
454b0400-6cc4-4e74-9410-e615074d052b,BTC-NBT,LIMIT_BUY,20830.89349645,0.00040912,0.02130583,8.52233482,6/16/2017 5:39:49 PM,6/16/2017 5:43:54 PM
17c96f30-c592-4713-ace3-82c601c57347,BTC-NBT,LIMIT_SELL,3.59419852,0.00041026,0.00000368,0.00147459,6/16/2017 6:07:16 PM,6/16/2017 6:08:16 PM
2ebf8f9c-0a89-4fcc-ad95-ac5aef662232,BTC-NBT,LIMIT_BUY,24.90022268,0.00040633,0.00002529,0.0101177,6/16/2017 6:11:20 PM,6/16/2017 6:18:16 PM
40c0fc7d-4036-4230-ad7c-c83573dccda1,BTC-NBT,LIMIT_BUY,96.04215939,0.00041039,0.00009755,0.0390246,6/16/2017 7:25:33 PM,6/16/2017 7:29:35 PM
ff79eb7d-ebe8-4e75-a319-3dabaed99160,BTC-NBT,LIMIT_BUY,221.40382572,0.00040907,0.00022642,0.09056966,6/16/2017 7:29:37 PM,6/16/2017 7:30:03 PM
83e84098-3acf-4cda-b58d-1ebae85c395f,BTC-NBT,LIMIT_BUY,911.17997996,0.00041726,0.00092515,0.37009048,6/17/2017 2:04:04 AM,6/17/2017 2:06:06 AM
b0034166-8a98-4d96-8458-50a9a5c93927,BTC-NBT,LIMIT_BUY,660.11979563,0.00041877,0.00069108,0.27643835,6/17/2017 2:10:11 AM,6/17/2017 2:21:21 AM
baaa8105-22fd-4341-a49d-5ee7ccd095ec,BTC-NBT,LIMIT_BUY,11.76336981,0.00041799,0.00001229,0.00491696,6/17/2017 2:21:22 AM,6/17/2017 2:24:24 AM
08b5aef4-0dc0-4232-a572-06cf7d5d3324,BTC-NBT,LIMIT_BUY,256.3542443,0.00041974,0.000269,0.10760213,6/17/2017 2:30:32 AM,6/17/2017 2:33:33 AM
d34798e9-72f0-4058-98d7-7f0a638537e9,BTC-NBT,LIMIT_BUY,4,0.00041969,0.00000419,0.00167876,6/17/2017 2:35:36 AM,6/17/2017 2:37:37 AM
c86943da-3e22-4ad2-af71-3fa88cdd3901,BTC-NBT,LIMIT_BUY,98.08976119,0.0004187,0.00010267,0.04107017,6/17/2017 2:37:38 AM,6/17/2017 2:52:52 AM
75a1de18-b474-4af9-b229-5e920a00a3b7,BTC-NBT,LIMIT_BUY,391.92662732,0.00041657,0.00040815,0.16326487,6/17/2017 3:13:13 AM,6/17/2017 3:15:14 AM
17c9f5e8-e4d1-443e-99ac-88978e409405,BTC-NBT,LIMIT_BUY,1.5,0.00041684,0.00000156,0.00062526,6/17/2017 3:18:18 AM,6/17/2017 3:21:20 AM
d20dd3df-5115-48d4-89ed-0878b8e0fa11,BTC-NBT,LIMIT_BUY,217.63462151,0.00041415,0.00022533,0.09013337,6/17/2017 3:31:31 AM,6/17/2017 3:44:43 AM
e4b92317-a444-4ca1-abd8-b55cc8c716e5,BTC-NBT,LIMIT_SELL,317.86278661,0.00041347,0.00032856,0.13142672,6/17/2017 3:54:54 AM,6/17/2017 3:59:58 AM
52a0e3e5-7f0c-469e-8dbe-2b5d37a9dece,BTC-NBT,LIMIT_BUY,5046.20589888,0.00041117,0.00518712,2.07484847,6/17/2017 4:01:01 AM,6/17/2017 4:04:02 AM
44eca141-c72e-4b65-b8f9-879b6d60d81c,BTC-NBT,LIMIT_BUY,50000,0.000411,0.051375,20.55,6/17/2017 4:09:09 AM,6/17/2017 4:10:37 AM
8d2d5a04-19f8-4e1f-af3d-4cbc82698cf3,BTC-NBT,LIMIT_BUY,320.01009524,0.00041024,0.0003282,0.13128094,6/17/2017 4:11:11 AM,6/17/2017 4:18:16 AM
490d1a5b-69ac-4ca7-91a7-c7b4d0d59064,BTC-NBT,LIMIT_BUY,50000,0.00040794,0.0509925,20.397,6/17/2017 4:37:37 AM,6/17/2017 4:37:58 AM
ca688f86-aa8f-4209-a9a6-7351b051fa35,BTC-NBT,LIMIT_BUY,1933.22166438,0.00040733,0.00196864,0.78745918,6/17/2017 4:37:37 AM,6/17/2017 4:37:58 AM
df9094ab-98c3-410b-b236-5cab6997bc4d,BTC-NBT,LIMIT_BUY,54.464681,0.00040784,0.00005552,0.02221286,6/17/2017 5:24:23 AM,6/17/2017 5:27:38 AM
a0722130-cf81-4bca-8c38-9bf4cb696321,BTC-NBT,LIMIT_BUY,171.67137213,0.00039256,0.00016456,0.06582845,6/17/2017 1:33:29 PM,6/17/2017 1:40:34 PM
205514ac-1f2f-45da-82e5-e68fc5e3cae7,BTC-NBT,LIMIT_BUY,375.53208567,0.00039528,0.00036996,0.14799227,6/17/2017 1:47:43 PM,6/17/2017 1:50:44 PM
8f06ea02-13ce-4f33-aaf7-610e87c5ce3e,BTC-NBT,LIMIT_BUY,355.55875923,0.0003978,0.00035137,0.14054882,6/17/2017 1:50:46 PM,6/17/2017 1:52:48 PM
25081b4b-82ef-4e36-b91b-2697f5846b07,BTC-NBT,LIMIT_BUY,25.60511087,0.00039581,0.00002533,0.01013475,6/17/2017 2:07:02 PM,6/17/2017 2:13:06 PM
706d1011-3512-419e-bd05-e076144319e4,BTC-NBT,LIMIT_BUY,1500,0.00039637,0.00148638,0.594555,6/17/2017 2:20:15 PM,6/17/2017 2:22:16 PM
606883d9-5f45-4e9a-bd49-a2e2de2241d5,BTC-NBT,LIMIT_BUY,9459.173461,0.00039559,0.00935487,3.74195442,6/17/2017 2:27:22 PM,6/17/2017 2:44:38 PM
765cc534-e566-4310-8822-5a6363838932,BTC-NBT,LIMIT_BUY,3222.8999891,0.00039492,0.00318196,1.27278766,6/17/2017 2:47:42 PM,6/17/2017 2:49:19 PM
e5f5b2cf-1487-477d-998f-53b43b975073,BTC-NBT,LIMIT_BUY,3.25150689,0.00039423,0.0000032,0.00128184,6/17/2017 3:04:27 PM,6/17/2017 3:04:32 PM
88737bf8-1911-4244-b81d-b6869ad57f6f,BTC-NBT,LIMIT_SELL,521.27682892,0.00038544,0.00050275,0.20110317,6/17/2017 6:13:03 PM,6/17/2017 6:17:07 PM
9883c88c-24d8-4fcb-9f24-c41106a109e0,BTC-NBT,LIMIT_SELL,12959.59464727,0.00038485,0.01246875,4.9875,6/17/2017 6:17:08 PM,6/17/2017 6:29:20 PM
25abb049-de7c-4811-a5ff-dfd04d072c49,BTC-NBT,LIMIT_BUY,13.59440489,0.00038126,0.00001295,0.005183,6/17/2017 7:45:37 PM,6/17/2017 7:49:38 PM
74113528-d8a6-42f8-a8b0-d41629fbe146,BTC-NBT,LIMIT_SELL,500,0.00038395,0.0004799,0.191975,6/17/2017 7:59:48 PM,6/17/2017 8:08:56 PM
b4487c1d-18c6-452a-b69e-9aa805f63b62,BTC-NBT,LIMIT_BUY,756.84050876,0.00038127,0.00072136,0.28855011,6/17/2017 7:59:49 PM,6/17/2017 8:08:57 PM
aaea3092-da93-4699-9711-defb128ecfe4,BTC-NBT,LIMIT_BUY,162.151899,0.00038271,0.00015514,0.06205715,6/17/2017 8:37:26 PM,6/17/2017 8:45:32 PM
261b9f7a-a474-436c-907f-11163c7a1343,BTC-NBT,LIMIT_SELL,1001.25870839,0.00038654,0.00096755,0.38702653,6/17/2017 8:45:33 PM,6/17/2017 8:51:38 PM
c95a16d2-c763-4143-84dd-391df3e13e29,BTC-NBT,LIMIT_BUY,130.44188448,0.00038384,0.00012487,0.04995141,6/17/2017 8:45:34 PM,6/17/2017 8:51:39 PM
5edb062a-24bd-456e-bd90-3a648bfb10a1,BTC-NBT,LIMIT_SELL,358.30801548,0.00038463,0.00034453,0.13781601,6/17/2017 8:56:45 PM,6/17/2017 8:58:45 PM
6efe6ca7-2434-40cc-8b31-c7ab306eed1b,BTC-NBT,LIMIT_BUY,159.83064182,0.00038254,0.00015285,0.06114161,6/17/2017 9:21:10 PM,6/17/2017 9:24:10 PM
a09fbd47-01cc-4da7-895d-656e524fc10f,BTC-NBT,LIMIT_SELL,20,0.00037785,0.00001903,0.0076142,6/17/2017 9:35:47 PM,6/17/2017 9:36:48 PM
476fcb07-92f1-443d-8e35-e33216f9dc62,BTC-NBT,LIMIT_BUY,2500,0.00037521,0.00234506,0.938025,6/17/2017 9:36:50 PM,6/17/2017 9:41:54 PM
0ff50f98-7379-46d7-9d43-6837def3c2be,BTC-NBT,LIMIT_BUY,603.18784307,0.00038064,0.00057399,0.22959742,6/17/2017 10:08:21 PM,6/17/2017 10:24:35 PM
078f227c-a389-4a0a-ad83-79e21658396d,BTC-NBT,LIMIT_BUY,23,0.00037996,0.00002184,0.00873908,6/17/2017 10:24:37 PM,6/17/2017 10:32:43 PM
4b480cdc-431a-4a13-8db4-908c2e2dee05,BTC-NBT,LIMIT_BUY,646.03865118,0.0003792,0.00061244,0.24497785,6/17/2017 10:32:45 PM,6/17/2017 10:48:59 PM
9714ea6c-7b7e-4d11-87c1-d3cf3b06a6f1,BTC-NBT,LIMIT_BUY,636.07179864,0.00037975,0.00060387,0.24154826,6/17/2017 11:21:32 PM,6/17/2017 11:22:32 PM
e3524173-a556-4106-8f4a-75531cc341a8,BTC-NBT,LIMIT_SELL,982.579561,0.00037591,0.00093038,0.372152,6/17/2017 11:23:34 PM,6/17/2017 11:24:34 PM
c350220b-ae9e-424e-b3ab-d452851d3bfc,BTC-NBT,LIMIT_SELL,174.10415634,0.00038327,0.00016682,0.0667289,6/17/2017 11:34:45 PM,6/17/2017 11:47:57 PM
ee387f2b-5bc3-4dcd-8d37-018ea92f5490,BTC-NBT,LIMIT_SELL,350,0.00038298,0.0003351,0.134043,6/17/2017 11:51:01 PM,6/17/2017 11:57:07 PM
863de104-0b07-4654-ab72-53b9e5bca836,BTC-NBT,LIMIT_SELL,263.36633663,0.00037775,0.00024917,0.09967098,6/18/2017 12:03:13 AM,6/18/2017 12:15:25 AM
9678effa-e367-4963-9473-1c9116d7520b,BTC-NBT,LIMIT_SELL,12.70817939,0.00038681,0.00001228,0.00491565,6/18/2017 12:27:37 AM,6/18/2017 12:39:49 AM
73fa33b7-2ec5-47c5-bc7d-9e1edf9bd3fe,BTC-NBT,LIMIT_BUY,90.67680925,0.00038411,0.00008706,0.03482986,6/18/2017 12:27:37 AM,6/18/2017 12:39:49 AM
1339e5bc-2151-4513-81c8-bde73b2417a7,BTC-NBT,LIMIT_BUY,61.52239433,0.00038799,0.00005949,0.0237987,6/18/2017 12:45:56 AM,6/18/2017 12:47:00 AM
37d1efc1-0a95-48c8-8d24-8d9b3d815253,BTC-NBT,LIMIT_SELL,2.614242,0.00038687,0.00000253,0.00101236,6/18/2017 1:15:24 AM,6/18/2017 1:18:26 AM
27a22752-b6cf-4aff-88f1-36f46b8ee020,BTC-NBT,LIMIT_SELL,330,0.00038419,0.00031688,0.1267827,6/18/2017 1:38:46 AM,6/18/2017 1:46:54 AM
4ed62b79-fb61-4ff1-8a35-4e05fb25f0a8,BTC-NBT,LIMIT_BUY,14900,0.00038073,0.01418219,5.672877,6/18/2017 1:47:57 AM,6/18/2017 2:02:09 AM
1ae8f37e-75f7-4341-8101-aedce8d78379,BTC-NBT,LIMIT_SELL,12.58433855,0.00038283,0.00001204,0.00481766,6/18/2017 3:21:28 AM,6/18/2017 3:44:50 AM
ab133724-51fa-4b5f-8905-2c17b9630bf7,BTC-NBT,LIMIT_BUY,16000,0.00038017,0.0152068,6.08272,6/18/2017 3:21:29 AM,6/18/2017 3:44:50 AM
c6b56b63-5aa6-4994-ab14-fbf1ad60592e,BTC-NBT,LIMIT_BUY,37.78432128,0.0003802,0.00003591,0.01436559,6/18/2017 4:05:12 AM,6/18/2017 4:10:16 AM
89b0ebbe-bb12-4769-bd53-1c02cda1eafa,BTC-NBT,LIMIT_SELL,2612.94714708,0.00038522,0.00251639,1.00655949,6/18/2017 5:10:15 AM,6/18/2017 5:28:32 AM
db58af92-138d-475f-aa74-5925b99eb258,BTC-NBT,LIMIT_BUY,2558,0.00038013,0.00243093,0.97237254,6/18/2017 5:34:40 AM,6/18/2017 5:48:52 AM
e2538b00-7384-48a2-8d89-7ab45dedbf8e,BTC-NBT,LIMIT_SELL,2594.41323346,0.00038448,0.00249375,0.9975,6/18/2017 6:03:07 AM,6/18/2017 6:13:16 AM
de564940-864b-4a74-874f-4d8db48e9dfc,BTC-NBT,LIMIT_SELL,800,0.00038335,0.00076688,0.306755,6/18/2017 6:13:17 AM,6/18/2017 6:18:22 AM
2605b99c-6c77-447c-a73b-05f683bb110d,BTC-NBT,LIMIT_BUY,19.77897562,0.00038436,0.000019,0.00760066,6/18/2017 6:42:47 AM,6/18/2017 6:43:46 AM
2aa4895e-10e6-4d80-a401-44a846692b31,BTC-NBT,LIMIT_BUY,89.9183405,0.00039106,0.00008744,0.03497941,6/18/2017 7:10:15 AM,6/18/2017 7:11:13 AM
88e49c78-55bc-4e50-b43f-6941a7dc0f1d,BTC-NBT,LIMIT_SELL,1205.0846941,0.00039507,0.00119023,0.47609281,6/18/2017 7:11:14 AM,6/18/2017 7:16:19 AM
42e5cda4-0243-4419-a63d-d03a0fa7e873,BTC-NBT,LIMIT_BUY,1.33679529,0.00039294,0.00000131,0.00052528,6/18/2017 7:16:20 AM,6/18/2017 7:17:20 AM
189da810-74f7-458a-834b-13e7e47a7882,BTC-NBT,LIMIT_BUY,38.65283877,0.00039465,0.00003813,0.01525434,6/18/2017 7:20:24 AM,6/18/2017 7:25:27 AM
14c35973-f6a9-475d-ba48-0c694e807cd0,BTC-NBT,LIMIT_BUY,1203.7639,0.00039677,0.00119404,0.4776174,6/18/2017 7:25:29 AM,6/18/2017 7:26:28 AM
144df4f0-1c0d-4a5b-bff3-2bf9c956c941,BTC-NBT,LIMIT_SELL,62.89309,0.00039608,0.0000625,0.025,6/18/2017 7:39:42 AM,6/18/2017 7:41:44 AM
9de42040-c5c5-443f-aac4-01d34cc22566,BTC-NBT,LIMIT_SELL,214.75492673,0.00039541,0.00021249,0.08499999,6/18/2017 7:41:44 AM,6/18/2017 7:43:46 AM
998778ac-7b43-4304-bc48-bbe667a4481b,BTC-NBT,LIMIT_SELL,909.98267702,0.00039444,0.00089733,0.35893356,6/18/2017 7:43:46 AM,6/18/2017 7:44:47 AM
5990cd0b-830b-47d0-aaef-9a8ae88e76b8,BTC-NBT,LIMIT_SELL,1.568607,0.00039362,0.00000154,0.00061757,6/18/2017 7:44:47 AM,6/18/2017 7:45:48 AM
f8bff1f2-4870-4660-b567-9c7d062d06e0,BTC-NBT,LIMIT_BUY,117.5641645,0.00040131,0.00011752,0.04702315,6/18/2017 8:01:04 AM,6/18/2017 8:02:03 AM
a3abd9b6-31e4-41a2-a9fa-6fe935e77aae,BTC-NBT,LIMIT_BUY,376.19110673,0.00040458,0.00038032,0.15213106,6/18/2017 8:02:06 AM,6/18/2017 8:04:05 AM
73a620a3-b864-4fc6-afba-19ba61c655ed,BTC-NBT,LIMIT_SELL,10148.97936728,0.00040958,0.01039204,4.15681896,6/18/2017 8:04:06 AM,6/18/2017 8:06:08 AM
1c0a9e02-3d51-4420-935a-67f29616a397,BTC-NBT,LIMIT_SELL,2345.35035646,0.00040503,0.00237484,0.94993725,6/18/2017 8:06:09 AM,6/18/2017 8:09:11 AM
17b60126-5b33-4bb6-a195-201775354714,BTC-NBT,LIMIT_SELL,2315.70074324,0.00040404,0.00233908,0.93563572,6/18/2017 8:09:11 AM,6/18/2017 8:13:14 AM
da9fd14a-d796-46e4-86d8-3dbd713c4a3d,BTC-NBT,LIMIT_BUY,15777.1000109,0.00040122,0.01582522,6.33008806,6/18/2017 8:09:12 AM,6/18/2017 8:13:15 AM
f50d64f1-5911-4bd0-a888-1dc10a564880,BTC-NBT,LIMIT_BUY,15.3753658,0.00040296,0.00001548,0.00619565,6/18/2017 8:13:17 AM,6/18/2017 8:14:16 AM
31ec729f-3ed3-419a-81c9-1c391a13b42e,BTC-NBT,LIMIT_BUY,73.33593251,0.00039964,0.00007326,0.02930797,6/18/2017 8:18:21 AM,6/18/2017 8:20:22 AM
a6f6fe83-3fb1-454e-a33d-f61338f90f0a,BTC-NBT,LIMIT_SELL,1.25820171,0.00040092,0.00000126,0.0005049,6/18/2017 8:20:22 AM,6/18/2017 8:21:22 AM
b1d1c59d-7e04-4c25-95a6-1a8bc4bcb0d7,BTC-NBT,LIMIT_SELL,7.26198061,0.00040108,0.00000728,0.00291263,6/18/2017 8:23:26 AM,6/18/2017 8:24:25 AM
a7db5e89-d2b4-4d8c-b643-032c6887ce7f,BTC-NBT,LIMIT_SELL,3476.77565826,0.00040402,0.00351171,1.4046869,6/18/2017 8:25:27 AM,6/18/2017 8:26:28 AM
340a688c-c41e-4c92-8fc6-b18e7ceb17ac,BTC-NBT,LIMIT_BUY,25001.28130146,0.0004012,0.02507628,10.03051389,6/18/2017 8:25:28 AM,6/18/2017 8:26:28 AM
b1517bb5-4411-4f5a-9053-306f9a7b107f,BTC-NBT,LIMIT_SELL,210.35189825,0.00040619,0.0002136,0.08544283,6/18/2017 8:27:29 AM,6/18/2017 8:31:32 AM
10713c48-d401-472b-a6ac-41d381819d11,BTC-NBT,LIMIT_SELL,485.36559091,0.00040459,0.00049093,0.19637406,6/18/2017 8:31:33 AM,6/18/2017 8:32:33 AM
b035382c-c50c-4712-92e8-e153962a77cd,BTC-NBT,LIMIT_BUY,65,0.00040177,0.00006528,0.02611505,6/18/2017 8:31:34 AM,6/18/2017 8:32:33 AM
368fb73e-93c6-4461-98a0-e23769df53bb,BTC-NBT,LIMIT_SELL,146.90481322,0.00040301,0.00014801,0.0592041,6/18/2017 8:32:34 AM,6/18/2017 8:33:35 AM
252f3b0b-ba54-408f-8c8f-2080f3ec0a81,BTC-NBT,LIMIT_SELL,1.77194526,0.00039226,0.00000177,0.00070916,6/18/2017 8:33:35 AM,6/18/2017 8:34:36 AM
09c8c147-9623-4c28-bf09-9ce91af0cfec,BTC-NBT,LIMIT_SELL,140.74631536,0.0004022,0.0001414,0.05660816,6/18/2017 8:42:44 AM,6/18/2017 8:48:50 AM
ea537e2a-4001-4b9b-88af-1d1520a43a3d,BTC-NBT,LIMIT_BUY,128.22251371,0.0003994,0.00012803,0.05121207,6/18/2017 8:42:45 AM,6/18/2017 8:48:50 AM
d068e9fb-a4cc-4b0f-876a-cb5d7eb01ee8,BTC-NBT,LIMIT_SELL,181.09118958,0.00040126,0.00018165,0.07266464,6/18/2017 8:48:50 AM,6/18/2017 8:51:53 AM
e92c3681-02a7-4761-8130-7e95a937d5e0,BTC-NBT,LIMIT_SELL,208.00319252,0.00039851,0.00020722,0.08289135,6/18/2017 8:56:58 AM,6/18/2017 8:58:59 AM
758f38fe-be0d-4884-bb5c-c3fcb03f8093,BTC-NBT,LIMIT_BUY,4854.98895519,0.00039279,0.00476747,1.90699111,6/18/2017 9:01:03 AM,6/18/2017 9:11:12 AM
1680ef3a-e623-4393-922f-b3d31e8f38ff,BTC-NBT,LIMIT_SELL,646.49094027,0.00039811,0.00064342,0.25737449,6/18/2017 9:19:20 AM,6/18/2017 9:27:27 AM
16f80bef-8047-4178-a98a-996ad7dff75d,BTC-NBT,LIMIT_SELL,252.19963592,0.00039545,0.00024937,0.09974999,6/18/2017 9:31:32 AM,6/18/2017 9:33:37 AM
3c21ad93-47db-4e14-97e6-cf0f1e2a589d,BTC-NBT,LIMIT_SELL,113.08140147,0.00039628,0.000112,0.04481189,6/18/2017 9:41:43 AM,6/18/2017 9:49:49 AM
bbd19641-c593-46d6-a62e-0c17ba498930,BTC-NBT,LIMIT_SELL,90,0.00039615,0.0000891,0.0356535,6/18/2017 9:50:51 AM,6/18/2017 10:01:00 AM
ca8ac97e-58cf-4503-9f3f-a26bee503d2a,BTC-NBT,LIMIT_BUY,559.1009551,0.00039339,0.00054986,0.21994472,6/18/2017 9:50:52 AM,6/18/2017 10:01:01 AM
4b51aa88-59c4-475c-8573-e2ebe3ab5bd1,BTC-NBT,LIMIT_BUY,3136.25187682,0.0003915,0.0030696,1.2278426,6/18/2017 10:24:26 AM,6/18/2017 10:33:33 AM
d47f88ad-f82a-4be4-ac0a-0dc03b5eb7f5,BTC-NBT,LIMIT_BUY,1709.1585757,0.00038829,0.00165912,0.66364918,6/18/2017 10:57:58 AM,6/18/2017 11:07:06 AM
c1f4186f-1830-40db-a8e4-9921bab1b993,BTC-NBT,LIMIT_SELL,90,0.00039139,0.00008802,0.0352251,6/18/2017 11:12:11 AM,6/18/2017 11:15:15 AM
1a3b364e-f782-4901-92e4-feb0afa68e90,BTC-NBT,LIMIT_SELL,20,0.00039261,0.00001962,0.0078522,6/18/2017 11:15:15 AM,6/18/2017 11:16:15 AM
3c9c375a-a987-4943-94c6-5d27c19700b2,BTC-NBT,LIMIT_SELL,20,0.0003939,0.00001968,0.007878,6/18/2017 11:16:15 AM,6/18/2017 11:17:15 AM
2b67ce78-78d1-4620-b738-3e3d80e038ca,BTC-NBT,LIMIT_SELL,169.44757594,0.00039533,0.00016746,0.0669877,6/18/2017 11:19:18 AM,6/18/2017 11:35:33 AM
8bea3b15-02ee-4c70-a68e-237196570134,BTC-NBT,LIMIT_SELL,70,0.00039308,0.00006888,0.027573,6/18/2017 11:39:38 AM,6/18/2017 11:41:40 AM
423a9ac7-61f1-41ea-95d4-a1c24b69b5c5,BTC-NBT,LIMIT_BUY,20,0.00038959,0.00001947,0.0077918,6/18/2017 12:01:01 PM,6/18/2017 12:05:02 PM
fd2740fb-cd5b-4a6c-b0ce-c1e1bf49a2de,BTC-NBT,LIMIT_SELL,18.74240826,0.00039148,0.00001834,0.00733727,6/18/2017 12:14:12 PM,6/18/2017 12:19:16 PM
137f96a6-1da4-4fc9-b2b6-d902734ed53a,BTC-NBT,LIMIT_SELL,1.27290841,0.00039207,0.00000124,0.00049906,6/18/2017 12:19:18 PM,6/18/2017 12:51:49 PM
076d2a17-1953-4930-8e9b-e2043c98dfd0,BTC-NBT,LIMIT_BUY,100,0.00039062,0.0000975,0.039,6/18/2017 1:14:12 PM,6/18/2017 1:18:16 PM
3548f7e1-f810-4bd4-82fc-1e5ebeab9520,BTC-NBT,LIMIT_BUY,35000,0.00039777,0.03480487,13.92195,6/18/2017 2:20:17 PM,6/18/2017 2:27:22 PM
c5ac0392-4071-441f-b930-67622983cbc3,BTC-NBT,LIMIT_SELL,5260.25470885,0.00040102,0.00527366,2.10946734,6/18/2017 2:32:28 PM,6/18/2017 2:36:31 PM
2f3adffe-da60-430d-947a-b1ee37643db5,BTC-NBT,LIMIT_SELL,848.17083667,0.00039974,0.00084817,0.33926833,6/18/2017 2:44:40 PM,6/18/2017 2:48:44 PM
e3cbc518-8d11-415b-ab2b-db7496d57b0e,BTC-NBT,LIMIT_BUY,49509.87192704,0.00039669,0.04910017,19.64007109,6/18/2017 2:49:46 PM,6/18/2017 2:54:48 PM
7d7eab12-007e-474d-9b2d-d0b2cdffd898,BTC-NBT,LIMIT_BUY,1996.90795413,0.00039594,0.00197663,0.79065573,6/18/2017 2:57:54 PM,6/18/2017 2:59:55 PM
9bba0a43-7ab2-4eca-9277-9395d044ef1b,BTC-NBT,LIMIT_BUY,1831.75394519,0.00039479,0.00180788,0.72315813,6/18/2017 6:03:57 PM,6/18/2017 6:09:00 PM
ebfda253-697e-451d-8c79-44b8ce23b4aa,BTC-NBT,LIMIT_BUY,25.87579689,0.00039607,0.00002562,0.01024862,6/18/2017 6:09:03 PM,6/18/2017 6:12:04 PM
0cb26d57-abb4-4ebd-ba26-b86adc7c8b72,BTC-NBT,LIMIT_BUY,30,0.00039779,0.00002977,0.0119091,6/18/2017 6:14:07 PM,6/18/2017 6:18:10 PM
88ae81c2-517a-4ba4-b7d3-543ad7804add,BTC-NBT,LIMIT_SELL,1961.16949577,0.00040333,0.00197749,0.79099849,6/18/2017 6:20:12 PM,6/18/2017 6:24:16 PM
c1544a88-5f9a-49ea-905b-941feb48d652,BTC-NBT,LIMIT_BUY,100,0.00040053,0.00010013,0.040053,6/18/2017 6:20:14 PM,6/18/2017 6:24:16 PM
2a36dca4-c1f9-4c9f-b971-e69586ae25ac,BTC-NBT,LIMIT_BUY,200,0.00040043,0.00020021,0.080086,6/18/2017 6:26:20 PM,6/18/2017 6:30:22 PM
